species,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,chroma,spectral_contrast,spectral_bandwidth,spectral_centroid,spectral_rolloff,zero_crossing_rate,rmse,tempo
false_killer_whale,-5.1796923,-5.0880313,-5.13702,-5.031272888183594,-4.7941575050354,-4.942566871643066,-4.871647834777832,-4.886228084564209,-4.975627899169922,-5.076040267944336,-4.905123710632324,-4.625594139099121,-4.567194938659668,-4.7737040519714355,-4.630851745605469,-4.3619303703308105,-4.565099239349365,-4.723452568054199,-4.762528419494629,-4.701199531555176,-4.6778364181518555,-4.7742815017700195,-4.768624305725098,-4.577454090118408,-4.5063982009887695,-4.7901458740234375,-4.808126449584961,-4.846499443054199,-4.732004165649414,-4.837423801422119,-4.899691581726074,-4.667574405670166,-4.6017746925354,-4.707882881164551,-4.755080223083496,-4.949908256530762,-4.997852325439453,-5.03567361831665,-5.0981621742248535,-5.069123268127441,0.40349498,0.7968444714421826,0.7030709605606051,0.5818298957453879,0.7982340582452666,0.4629843138329285,0.0946368,0.4090909090909091
false_killer_whale,-4.4862766,-4.7090807,-5.0410795,-5.095673561096191,-4.987829685211182,-5.000131130218506,-4.992720603942871,-4.608022212982178,-4.4290008544921875,-4.214683532714844,-4.311392784118652,-4.543636322021484,-4.149470806121826,-4.293825149536133,-4.4336347579956055,-4.618019104003906,-4.613086223602295,-4.629700183868408,-4.600782871246338,-4.741616249084473,-4.544072151184082,-4.459828853607178,-4.839122772216797,-4.850928783416748,-4.82338285446167,-4.876980304718018,-4.975738525390625,-4.853287220001221,-4.777190685272217,-4.808749675750732,-4.794337272644043,-4.824157238006592,-4.811125755310059,-4.692890644073486,-4.8322882652282715,-4.722677230834961,-4.821509838104248,-4.90369176864624,-4.8999834060668945,-4.917962074279785,0.616235,0.7400835923574411,0.8044725947585946,0.6388240850747278,0.8691658639514852,0.5361339439501999,0.03916483,0.45
false_killer_whale,-4.552491,-4.4508123,-4.625657,-4.543776988983154,-4.714212417602539,-4.784771919250488,-4.749131202697754,-4.592586517333984,-4.603940963745117,-4.715639591217041,-4.637596130371094,-4.769545555114746,-4.7209038734436035,-4.657410621643066,-4.724165916442871,-4.569451332092285,-4.296008586883545,-4.4382243156433105,-4.435515403747559,-4.3934783935546875,-4.480915069580078,-4.439730644226074,-4.562119483947754,-4.428760051727295,-4.297345161437988,-4.4840826988220215,-4.644902229309082,-4.4469218254089355,-4.7520246505737305,-4.810507774353027,-4.692553997039795,-4.690577030181885,-4.774458885192871,-4.8527512550354,-4.850286960601807,0.0,0.0,0.0,0.0,0.0,0.6176241,0.7578141775803262,0.7660562783596168,0.4974482378302113,0.7646427635655851,0.5509978943633124,0.034158975,0.5625
false_killer_whale,-4.55499,-4.595672,-4.776532,-4.912621021270752,-4.941596031188965,-4.759984970092773,-4.759705543518066,-4.612914085388184,-4.534664630889893,-4.66164493560791,-4.828211307525635,-4.7726030349731445,-4.7645158767700195,-4.595263481140137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26826906,0.7754983144865502,0.6482639877669675,0.872123170374618,0.8659744721202114,0.8574768366918283,0.23512354,0.4736842105263158
false_killer_whale,-4.6410685,-4.382102,-4.672163,-4.915742874145508,-5.031726837158203,-4.961538791656494,-4.945216178894043,-4.740073204040527,-4.7573628425598145,-4.782891273498535,-4.729081153869629,-4.43723201751709,-4.57549524307251,-4.797898769378662,-4.8745012283325195,-5.025801181793213,-5.032399654388428,-4.790322303771973,-4.572465419769287,-4.796704292297363,-5.005397319793701,-4.864034652709961,-4.569302558898926,-4.71575927734375,-4.876317977905273,-5.04972505569458,-4.990857124328613,-4.9422926902771,-4.731741905212402,-4.767335891723633,-4.660918712615967,-4.860175609588623,-4.705986022949219,-4.719053745269775,-4.750642776489258,-4.922560214996338,-4.797513008117676,-4.810317516326904,-4.934182167053223,-5.057010650634766,0.41760623,0.7623200942220043,0.7391214989989194,0.585951624256759,0.7892800130037749,0.6000986283355556,0.027496321,0.42857142857142855
false_killer_whale,-4.791373,-4.513176,-4.71167,-4.904721260070801,-4.911874294281006,-4.88209867477417,-4.894858360290527,-4.7246222496032715,-5.043848514556885,-4.701046466827393,-4.506537437438965,-4.520327091217041,-4.558617115020752,-4.552767753601074,-4.6866135597229,-4.8320512771606445,-4.641819000244141,-4.636505603790283,-4.6222991943359375,-4.747000694274902,-4.762417793273926,-4.690676212310791,-4.5972113609313965,-4.713762283325195,-4.822245121002197,-4.717785835266113,-4.610994815826416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27561846,0.8326706063765934,0.6873898684226952,0.559242804762157,0.7607672011584788,0.41130383547873645,0.075070076,0.5294117647058824
false_killer_whale,-3.2126575,-2.9799304,-2.7882564,-2.7408177852630615,-2.7947332859039307,-2.781813144683838,-2.716336727142334,-2.823659896850586,-2.8229761123657227,-2.730837345123291,-2.66080904006958,-2.6738674640655518,-2.765868902206421,-2.7546334266662598,-2.7753665447235107,-2.7074484825134277,-2.689561367034912,-2.623974323272705,-2.6412971019744873,-2.6890599727630615,-2.7573466300964355,-2.6908745765686035,-2.713242769241333,-2.6764063835144043,-2.5932703018188477,-2.619173288345337,-2.597958564758301,-2.4864277839660645,-2.4825501441955566,-2.734522581100464,-2.7684552669525146,-2.735915422439575,-2.544633626937866,-2.602926731109619,-2.682985782623291,-2.679640531539917,-2.635477304458618,-2.7694602012634277,-2.680781841278076,-2.6539316177368164,0.6623745,0.8291346269053627,0.699128346246305,0.5298237519711992,0.7464393542214114,0.5311513438456057,0.20377222,0.45
false_killer_whale,-4.716205,-4.7593565,-5.0406456,-5.138154029846191,-4.9378662109375,-4.925009250640869,-4.895139217376709,-4.89159631729126,-5.067294597625732,-5.112027645111084,-5.112764835357666,-4.818693161010742,-4.772313594818115,-4.81174898147583,-4.805751800537109,-4.781754016876221,-4.811349391937256,-4.782095909118652,-4.731297492980957,-4.496385097503662,-4.846521854400635,-5.031672954559326,-5.042858600616455,-4.870871543884277,-4.66896390914917,-5.031525611877441,-5.129765510559082,-5.229738235473633,-5.119001388549805,-4.899664878845215,-4.719546794891357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59519607,0.7524237251840619,0.7856468469410769,0.5527442898986062,0.7829696878060965,0.5088238188019544,0.023762824,0.45
false_killer_whale,-4.704655,-4.6286364,-4.7790833,-4.722222805023193,-4.638758659362793,-4.476612567901611,-4.514210224151611,-4.4272565841674805,-4.508297443389893,-4.555785179138184,-4.731850624084473,-4.61019229888916,-4.518953323364258,-4.622600555419922,-4.651055335998535,-4.630521297454834,-4.619141578674316,-4.683083534240723,-4.450894355773926,-4.632016181945801,-4.757719993591309,-4.725989818572998,-4.6192307472229,-4.570733547210693,-4.710793495178223,-4.624518394470215,-4.803856372833252,-4.720343589782715,-4.878544330596924,-4.54976749420166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24645242,0.7911247368649867,0.648914964658533,0.6236475611614747,0.7565741845953787,0.6055725009588867,0.13058877,0.5
false_killer_whale,-4.654769,-4.584991,-4.865617,-5.060904502868652,-4.999517917633057,-4.752345085144043,-4.81047248840332,-4.937926292419434,-4.987339496612549,-4.9829277992248535,-4.831672668457031,-4.911838054656982,-4.9039716720581055,-4.967970371246338,-5.0640764236450195,-4.90264892578125,-4.614087104797363,-4.706587791442871,-4.708995819091797,-4.778964519500732,-4.9691386222839355,-4.8111701011657715,-4.873706340789795,-4.987624645233154,-4.961554527282715,-4.795034408569336,-4.9786152839660645,-5.080016136169434,-4.939632415771484,-4.878338813781738,-4.882632255554199,-4.810099124908447,-5.014931678771973,-5.055450439453125,-4.913094520568848,-4.834769248962402,-4.9958014488220215,-4.999090671539307,-4.872490882873535,-5.132776737213135,0.43983305,0.7766871669750035,0.746590621387595,0.5284190086911832,0.753314383087742,0.5525922581031261,0.01921035,0.45
false_killer_whale,-5.090429,-4.941925,-5.062279,-4.995567321777344,-5.09053897857666,-5.087972164154053,-4.978682994842529,-4.7705979347229,-4.799938201904297,-4.678519248962402,-4.673920631408691,-4.7658233642578125,-4.763473033905029,-4.739208698272705,-4.636965751647949,-4.634783744812012,-4.752815246582031,-4.788912773132324,-4.7727227210998535,-4.751633167266846,-4.629611015319824,-4.671544075012207,-4.538643836975098,-4.396358013153076,-4.2384033203125,-4.401284217834473,-4.709082126617432,-4.693575382232666,-4.637745380401611,-4.4899468421936035,-4.149212837219238,-4.295821189880371,-4.469264030456543,-4.045982837677002,-4.322896480560303,-4.887898921966553,-4.892818927764893,-4.6974968910217285,-4.75247859954834,-4.819518089294434,0.40691188,0.7442614708020567,0.7806917915967422,0.7024379733677809,0.8942465573961396,0.7842167266351301,0.054933205,0.5
false_killer_whale,-4.8475127,-4.64911,-4.677699,-4.754574775695801,-4.747058391571045,-4.8253092765808105,-4.869530200958252,-4.891528129577637,-4.84352970123291,-4.562008857727051,-4.560872554779053,-4.688552379608154,-4.7939534187316895,-4.796261787414551,-4.758288383483887,-4.682053565979004,-4.8354034423828125,-4.885228633880615,-4.805031776428223,-4.622559547424316,-4.647505760192871,-4.499835014343262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15904564,0.8303642251365622,0.6291481486033341,0.48882114760005313,0.6981095122525731,0.43612819026966715,0.0877186,0.5294117647058824
false_killer_whale,-4.830605,-4.639782,-4.974286,-4.864995002746582,-4.8509392738342285,-4.876284599304199,-4.8982696533203125,-4.847343444824219,-4.939676284790039,-4.919655799865723,-4.704569339752197,-4.672104358673096,-4.480207920074463,-4.4865522384643555,-4.495706558227539,-4.710607051849365,-4.820316314697266,-4.664405822753906,-4.572551727294922,-4.645516872406006,-4.724356174468994,-4.4178466796875,-4.322382926940918,-4.59458065032959,-4.816954612731934,-4.8120198249816895,-4.768676280975342,-4.594854354858398,-4.765525817871094,-4.623185157775879,-4.661547660827637,-4.834702014923096,-4.7298479080200195,-4.635031223297119,-4.451817512512207,-4.514384746551514,-4.878415107727051,-4.94887638092041,-5.019650936126709,-4.7883195877075195,0.44849882,0.787381597132167,0.7318548618674907,0.5523643342760804,0.8047524487020034,0.38884454908543675,0.06662681,0.42857142857142855
false_killer_whale,-4.6277823,-4.7008653,-4.9921722,-5.001173973083496,-4.946162223815918,-4.896950721740723,-4.997378826141357,-4.963199138641357,-4.937069416046143,-4.804047107696533,-4.919253826141357,-5.09059476852417,-4.960801124572754,-4.826247215270996,-4.81442928314209,-4.83505392074585,-4.932051658630371,-4.922757625579834,-4.803894519805908,-5.008404731750488,-4.891989707946777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43637305,0.7578087731746725,0.7266938187678805,0.6331896511237621,0.8046522460624763,0.6289965567056397,0.07418318,0.4736842105263158
whitebeaked_dolphin,-0.9090994,-0.15740773,-0.0031737923,-0.3110618591308594,-0.3864592909812927,-0.1837916374206543,-0.13937826454639435,-0.09157361090183258,0.49789315462112427,1.1340267658233643,0.6755302548408508,-0.181956484913826,-0.4137955605983734,-0.31268131732940674,-0.32481884956359863,-0.3376525342464447,-0.3932362496852875,-0.5370426177978516,0.21046383678913116,0.40697115659713745,0.24125424027442932,0.4972172677516937,0.47671180963516235,0.1444060206413269,-0.23756150901317596,-0.23473641276359558,-0.19475550949573517,-0.28412926197052,-0.3502984941005707,-0.3027556538581848,-0.17468509078025818,-0.3413783311843872,-0.5037049055099487,-0.370515912771225,-0.4501633644104004,-0.643169641494751,-0.7946811318397522,-0.6183997392654419,-0.12313561141490936,-0.06427262723445892,0.7531286,0.7178308593942326,0.7805366524582343,0.3033902014655539,0.6442027695197111,0.09605077476196322,0.21881515,0.391304347826087
whitebeaked_dolphin,-3.9199646,-3.6613088,-3.512122,-3.368483304977417,-3.4028573036193848,-3.416081190109253,-3.459763765335083,-3.4202027320861816,-3.313105821609497,-3.341015577316284,-3.2755165100097656,-3.3335788249969482,-3.3901050090789795,-3.3903965950012207,-3.2316787242889404,-3.1765830516815186,-3.302277088165283,-3.307807207107544,-3.305119037628174,-3.1761012077331543,-3.1751041412353516,-3.233008861541748,-3.248565196990967,-3.2219138145446777,-3.377286911010742,-3.348132610321045,-3.2856221199035645,-3.3125901222229004,-3.376720905303955,-3.3837242126464844,-3.317554473876953,-3.3509457111358643,-3.189842939376831,-3.1469454765319824,-3.3066012859344482,-3.4785873889923096,-3.501016139984131,-3.364964723587036,-3.3902957439422607,-3.3592872619628906,0.6298165,0.8480840277869147,0.6105796318171913,0.5630407599521646,0.7434303358931829,0.5328792330016977,0.08540913,0.45
whitebeaked_dolphin,-3.7760634,-3.6550498,-3.08748,-3.2063286304473877,-3.3254966735839844,-3.327116012573242,-3.469689130783081,-3.354721784591675,-3.260094165802002,-3.3887596130371094,-3.4120006561279297,-3.2284140586853027,-3.23736310005188,-3.2371985912323,-3.4243762493133545,-3.3935272693634033,-3.3177311420440674,-3.292060136795044,-3.2528319358825684,-3.257633924484253,-3.245753765106201,-3.3392181396484375,-3.308213710784912,-3.321794033050537,-3.2088115215301514,-3.3474087715148926,-3.3673624992370605,-3.312633514404297,-3.3178658485412598,-3.4786269664764404,-3.3852851390838623,-3.3497955799102783,-3.37402081489563,-3.2946152687072754,-3.2908904552459717,-3.3670077323913574,-3.3513972759246826,-3.4142775535583496,-3.454087734222412,-3.3917949199676514,0.7445409,0.8307387737546104,0.638169937851352,0.5837906957831527,0.7785241023099333,0.5098151676481241,0.076655276,0.391304347826087
whitebeaked_dolphin,-4.399959,-4.326454,-4.4035087,-4.394375801086426,-4.429658889770508,-4.409878730773926,-4.3650007247924805,-4.342189788818359,-4.365634918212891,-4.403709411621094,-4.417129993438721,-4.427193641662598,-4.408545017242432,-4.382852077484131,-4.4049177169799805,-4.392367362976074,-4.434787273406982,-4.45396614074707,-4.3995208740234375,-4.376131534576416,-4.409776210784912,-4.454527854919434,-4.432715892791748,-4.379721641540527,-4.38773250579834,-4.415604114532471,-4.389690399169922,-4.36495304107666,-4.334847927093506,-4.37132453918457,-4.409451961517334,-4.427179336547852,-4.399791717529297,-4.371123313903809,-4.408299446105957,-4.402329921722412,-4.424491882324219,-4.428409099578857,-4.445085048675537,-4.480785846710205,0.7557063,0.9148056679035533,0.7266743634297664,0.5641835910070095,0.8060736773200978,0.35012720193219654,0.010225407,0.42857142857142855
whitebeaked_dolphin,-4.4443493,-4.3270073,-4.3869166,-4.430724143981934,-4.42830753326416,-4.421490669250488,-4.41607666015625,-4.435451984405518,-4.39223575592041,-4.353234767913818,-4.383310794830322,-4.411293983459473,-4.422212600708008,-4.44629430770874,-4.483099937438965,-4.483238220214844,-4.451435089111328,-4.403620719909668,-4.4304375648498535,-4.400871753692627,-4.354147434234619,-4.37183952331543,-4.381195068359375,-4.3913984298706055,-4.413416385650635,-4.400035858154297,-4.388243198394775,-4.358198642730713,-4.354682922363281,-4.387990474700928,-4.392422199249268,-4.435883522033691,-4.4045233726501465,-4.336416244506836,-4.3422017097473145,-4.390379905700684,-4.392046928405762,-4.386608600616455,-4.402955055236816,-4.414800643920898,0.6168393,0.9055703887668226,0.7081439152712194,0.5662001452316865,0.7976815400270983,0.4047341181192933,0.012132064,0.4736842105263158
whitebeaked_dolphin,-4.645192,-4.3321934,-4.3387136,-4.354611873626709,-4.380784511566162,-4.366452217102051,-4.356183052062988,-4.393714427947998,-4.393362045288086,-4.37908411026001,-4.396498203277588,-4.392503261566162,-4.383286476135254,-4.363354682922363,-4.373273849487305,-4.410859107971191,-4.403846740722656,-4.386704444885254,-4.350331783294678,-4.316754341125488,-4.340251445770264,-4.377777099609375,-4.41104793548584,-4.418566703796387,-4.394513130187988,-4.394802570343018,-4.426890850067139,-4.385173320770264,-4.397383689880371,-4.408477783203125,-4.409226894378662,-4.359671592712402,-4.362566947937012,-4.389590263366699,-4.38804817199707,-4.36102819442749,-4.3796186447143555,-4.355371475219727,-4.3457512855529785,-4.294743537902832,0.64578557,0.9210036351514409,0.723715045423597,0.5604247233265552,0.8138186197336391,0.36911601895574797,0.011200234,0.4736842105263158
whitebeaked_dolphin,-0.90430546,-0.5796503,-0.38900164,0.3616124987602234,0.2904435396194458,-0.11676527559757233,-0.1591567099094391,0.012979602441191673,0.40661200881004333,0.1391618549823761,-0.3528907895088196,-0.6662738919258118,-0.4290863871574402,-0.0673411414027214,-0.13658833503723145,0.4115123152732849,0.3756975531578064,0.5093530416488647,1.0230271816253662,0.7165011167526245,1.2366608381271362,1.1224355697631836,1.0706082582473755,1.2495994567871094,0.26182740926742554,-0.18759718537330627,-0.1176273450255394,0.14222340285778046,1.0789635181427002,1.6339473724365234,0.9202026128768921,0.46178752183914185,0.2950293719768524,0.1780843287706375,0.004778110887855291,-0.4458950161933899,-0.8276835680007935,-0.864549994468689,-0.45467376708984375,-0.3321899175643921,0.77052927,0.7414483150777779,0.8056726688082728,0.3015649368450136,0.6560072700013825,0.10537142882278754,0.29967538,0.4090909090909091
whitebeaked_dolphin,-0.33710665,-0.032725837,-0.41327947,-0.5739781856536865,-0.9741589426994324,-0.795264720916748,-0.4146172106266022,-0.12175960838794708,0.04301052168011665,-0.1158118024468422,0.21835105121135712,-0.04657752066850662,-0.7243420481681824,-0.8676894903182983,-0.7970215082168579,-0.9020412564277649,-0.7611417174339294,-0.5950725078582764,-0.6645436882972717,-0.17367330193519592,-0.1527894139289856,-0.5616942644119263,-0.8694210052490234,-0.8418506383895874,-0.7554356455802917,-0.11882247775793076,0.41878876090049744,0.12064488232135773,-0.6157182455062866,-0.5719097256660461,-0.5928052663803101,-0.46442312002182007,-0.1726776659488678,-0.3795708417892456,-0.5460962057113647,-0.7452517747879028,-1.0439519882202148,-1.0953025817871094,-0.8540347218513489,-0.9172000885009766,0.5864463,0.7103221525149266,0.8170670692282632,0.3794552581831784,0.7173282953036366,0.13964093385017204,0.10486442,0.42857142857142855
whitebeaked_dolphin,0.27108058,0.70709676,0.8486824,0.7324132323265076,0.801858127117157,1.336289405822754,0.9343090057373047,0.15412437915802002,0.24913577735424042,0.0435362346470356,0.7206994295120239,0.8435426950454712,0.6743265986442566,1.3976287841796875,1.5190435647964478,0.9844209551811218,-0.07114720344543457,-0.3340359032154083,-0.3428829610347748,-0.4523020386695862,0.04858075827360153,0.5346287488937378,0.32935047149658203,0.3885336220264435,0.08075914531946182,0.3325308859348297,0.6492892503738403,0.34637922048568726,0.017148662358522415,0.0435812845826149,0.28998279571533203,-0.09156857430934906,-0.5094653367996216,0.7507061958312988,1.2979471683502197,0.7458174228668213,-0.0888357162475586,-0.14345285296440125,0.2865053117275238,0.3297452926635742,0.7774612,0.7021307240340317,0.7682725934169415,0.26384257448588627,0.583866190579632,0.07496034494628127,0.30017582,0.42857142857142855
whitebeaked_dolphin,-4.5226617,-4.328947,-4.4304695,-4.4272050857543945,-4.4298601150512695,-4.467292308807373,-4.467665672302246,-4.4320831298828125,-4.403733253479004,-4.43208646774292,-4.470865249633789,-4.476539134979248,-4.458925724029541,-4.458148002624512,-4.422492027282715,-4.426892280578613,-4.433772087097168,-4.452160835266113,-4.500117301940918,-4.472472190856934,-4.412148475646973,-4.3989787101745605,-4.395060062408447,-4.427193641662598,-4.440484523773193,-4.462234020233154,-4.440606117248535,-4.408771991729736,-4.3851447105407715,-4.415236473083496,-4.408142566680908,-4.380249500274658,-4.434563636779785,-4.43363094329834,-4.434380054473877,-4.4828314781188965,-4.429559707641602,-4.411452293395996,-4.44753360748291,-4.449561595916748,0.51793027,0.9133328588436918,0.7020924893426993,0.512909475533834,0.7493789452765538,0.317796061695915,0.011104026,0.4736842105263158
whitebeaked_dolphin,-4.7920694,-4.421103,-4.4672,-4.476617336273193,-4.432075500488281,-4.468447208404541,-4.5170698165893555,-4.480401039123535,-4.424342155456543,-4.43428373336792,-4.445557594299316,-4.430360794067383,-4.4483513832092285,-4.483293056488037,-4.508774757385254,-4.442309379577637,-4.408474922180176,-4.455325603485107,-4.489317893981934,-4.478690147399902,-4.47415018081665,-4.412933349609375,-4.374673366546631,-4.402083873748779,-4.444707870483398,-4.471655368804932,-4.480281352996826,-4.477665424346924,-4.455920219421387,-4.4759368896484375,-4.499227523803711,-4.465937614440918,-4.473488807678223,-4.513726711273193,-4.460388660430908,-4.44536018371582,-4.450626373291016,-4.478931427001953,-4.459660530090332,-4.418015480041504,0.69767565,0.9152802902795303,0.6769757323295618,0.5054216970223402,0.7213404778617739,0.3401522515739608,0.01257551,0.5
whitebeaked_dolphin,-2.416245,-2.3098278,-2.3415031,-2.538907527923584,-2.7091853618621826,-3.114199161529541,-3.1231467723846436,-2.713076114654541,-3.0509941577911377,-3.2227909564971924,-3.0724618434906006,-2.5857021808624268,-2.360654354095459,-2.3034539222717285,-2.7594892978668213,-2.918400287628174,-2.6674766540527344,-3.0268349647521973,-3.0148470401763916,-2.4937386512756348,-2.094902515411377,-2.2319045066833496,-2.671583652496338,-2.1399455070495605,-2.346619129180908,-2.783048629760742,-2.655540943145752,-2.453925609588623,-2.3941261768341064,-2.498218059539795,-2.2931528091430664,-2.4790079593658447,-2.2934744358062744,-2.7088818550109863,-3.23511004447937,-3.137157917022705,-2.703768014907837,-2.188023090362549,-2.34071683883667,-2.7948226928710938,0.6922154,0.7676397638484637,0.7059098732707049,0.3544923789453896,0.615455531493844,0.20162703971218887,0.18510911,0.45
whitebeaked_dolphin,-4.358588,-4.3036733,-4.3997326,-4.36175537109375,-4.333381652832031,-4.3833770751953125,-4.377318859100342,-4.362162113189697,-4.373505592346191,-4.3892927169799805,-4.355045318603516,-4.350037097930908,-4.400424480438232,-4.3471550941467285,-4.311611652374268,-4.339865684509277,-4.323951244354248,-4.318263053894043,-4.341453552246094,-4.321506500244141,-4.321967124938965,-4.322868347167969,-4.374476432800293,-4.392117023468018,-4.345332145690918,-4.340742111206055,-4.3581132888793945,-4.33108377456665,-4.3567633628845215,-4.338371753692627,-4.371275901794434,-4.409008502960205,-4.414307594299316,-4.442334175109863,-4.450455188751221,-4.438796043395996,-4.418675422668457,-4.408336639404297,-4.467930793762207,-4.429286956787109,0.73154855,0.9079342692357372,0.6983493762310674,0.5239947102194743,0.7781994142890892,0.35894442789504155,0.013471152,0.4736842105263158
whitebeaked_dolphin,-4.643696,-4.3373456,-4.417501,-4.405956268310547,-4.404280662536621,-4.405969619750977,-4.352867603302002,-4.341660499572754,-4.368942737579346,-4.357022762298584,-4.364094257354736,-4.327028751373291,-4.3188042640686035,-4.336535453796387,-4.377785682678223,-4.35171365737915,-4.37320613861084,-4.401300430297852,-4.337859153747559,-4.348584175109863,-4.347583293914795,-4.35396671295166,-4.373785972595215,-4.381295680999756,-4.365714073181152,-4.349021911621094,-4.366227149963379,-4.3396100997924805,-4.3706769943237305,-4.411521911621094,-4.355465412139893,-4.345063209533691,-4.3766679763793945,-4.351963520050049,-4.339992046356201,-4.402710437774658,-4.393730163574219,-4.357176780700684,-4.333694934844971,-4.313376426696777,0.654079,0.907084870819653,0.7265793821825975,0.533553820617326,0.7856302552145225,0.3292540526449496,0.010525188,0.4736842105263158
whitebeaked_dolphin,0.5245607,0.74679387,0.580015,0.501121461391449,0.74063640832901,0.9079230427742004,0.40396541357040405,0.17133265733718872,0.5468401312828064,0.49579209089279175,0.5067225694656372,0.3237873911857605,0.3284790813922882,0.971651554107666,0.8965404629707336,0.933997631072998,0.9733247756958008,0.3443743884563446,0.20208792388439178,0.23650698363780975,0.0696171298623085,1.4092975854873657,1.776607871055603,1.0262830257415771,0.002020537853240967,-0.21349754929542542,-0.42242416739463806,-0.21825620532035828,0.14828328788280487,0.24709618091583252,0.3856014609336853,0.579910933971405,0.987872302532196,0.796562910079956,-0.06533978134393692,-0.4104885160923004,-0.20932355523109436,0.1944509744644165,0.2479012906551361,0.08305136114358902,0.7401405,0.720707933635699,0.7962294101330505,0.30147642515385487,0.6507844531346731,0.10270655781607554,0.22401245,0.42857142857142855
whitebeaked_dolphin,-1.3694394,-0.8834532,-0.8361308,-0.8321388363838196,-0.8601099848747253,-0.7842890024185181,-0.7569200992584229,-0.4222117066383362,-0.4396277368068695,-0.8459489941596985,-0.717381477355957,-0.6652968525886536,-0.8368743658065796,-0.7603758573532104,-0.6759028434753418,-0.6182957291603088,-0.40903693437576294,-0.31609317660331726,-0.7010530233383179,-0.7062127590179443,-0.7551219463348389,-0.4958171248435974,-0.10756765305995941,0.6039977073669434,0.42359647154808044,-0.26559290289878845,-0.5961084365844727,-0.8767476081848145,-0.6671889424324036,-0.24834322929382324,-0.3106800317764282,-0.1803303211927414,0.774655818939209,0.983383297920227,0.31044185161590576,-0.5652186870574951,-0.8658815622329712,-0.4788685441017151,-0.4856265187263489,-0.77006995677948,0.7386297,0.7211970333114305,0.8188428374158706,0.3363302491079602,0.7094988100633401,0.1337654297597509,0.17437717,0.42857142857142855
whitebeaked_dolphin,-4.628686,-4.3645024,-4.4255095,-4.43370246887207,-4.479880332946777,-4.442765235900879,-4.4625444412231445,-4.48694372177124,-4.417572498321533,-4.3751044273376465,-4.382024765014648,-4.367924690246582,-4.402840614318848,-4.402462959289551,-4.362302303314209,-4.345118999481201,-4.364328861236572,-4.385989189147949,-4.406907558441162,-4.415452003479004,-4.414933681488037,-4.391373157501221,-4.409098148345947,-4.415084362030029,-4.396328926086426,-4.374998569488525,-4.396519184112549,-4.401810646057129,-4.418556213378906,-4.41813325881958,-4.410603046417236,-4.381087779998779,-4.381695747375488,-4.374044418334961,-4.3858184814453125,-4.420538902282715,-4.4335737228393555,-4.448931694030762,-4.403392791748047,-4.352320194244385,0.52199113,0.9229677038515965,0.7127219033825344,0.5269113545427614,0.7721932710316651,0.37793598899259073,0.012186903,0.42857142857142855
whitebeaked_dolphin,-4.5185537,-4.348316,-4.455973,-4.47829532623291,-4.454217433929443,-4.486998081207275,-4.516482353210449,-4.479761123657227,-4.4233198165893555,-4.420283317565918,-4.448331832885742,-4.417147636413574,-4.4070634841918945,-4.415829658508301,-4.419431686401367,-4.455855846405029,-4.473402500152588,-4.517910480499268,-4.499552249908447,-4.448168754577637,-4.441782474517822,-4.435551643371582,-4.463407039642334,-4.500750541687012,-4.494304180145264,-4.551987171173096,-4.566008567810059,-4.581269264221191,-4.593237400054932,-4.5784831047058105,-4.573327541351318,-4.565552234649658,-4.548191547393799,-4.522027969360352,-4.510533809661865,-4.507952690124512,-4.494248390197754,-4.517852783203125,-4.541264533996582,-4.480544090270996,0.5358541,0.9069710483486224,0.7065899955245056,0.5134372788190609,0.7562145365150106,0.32929647815400337,0.0111561045,0.4736842105263158
