species,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39
whitebeaked_dolphin,-7.7113633,-7.4804473,-7.4066925,-7.321566581726074,-7.212313175201416,-7.137249946594238,-7.076491355895996,-7.0132737159729,-6.987373352050781,-6.906774044036865,-6.863062381744385,-6.813194274902344,-6.837296485900879,-6.8056182861328125,-6.731607913970947,-6.717560768127441,-6.736147403717041,-6.696780204772949,-6.685050010681152,-6.668239593505859,-6.718153476715088,-6.704655647277832,-6.708898067474365,-6.722806453704834,-6.731553554534912,-6.6818671226501465,-6.704222679138184,-6.710832118988037,-6.766199588775635,-6.750817775726318,-6.745511054992676,-6.786452293395996,-6.757312774658203,-6.723846435546875,-6.722036838531494,-6.714526176452637,-6.665318489074707,-6.721809387207031,-6.766063690185547,-6.745182037353516
whitebeaked_dolphin,-7.5650954,-7.631358,-7.3771753,-7.341835021972656,-7.443192958831787,-7.2860212326049805,-7.133055686950684,-7.077673435211182,-7.023592472076416,-7.109691619873047,-6.986125946044922,-7.0206618309021,-6.830554008483887,-6.697641849517822,-6.797970771789551,-6.753836154937744,-6.8521246910095215,-6.791714668273926,-6.662339210510254,-6.710430145263672,-6.659364223480225,-6.4684038162231445,-6.607317924499512,-6.504437446594238,-6.326362609863281,-6.387765407562256,-6.467904567718506,-6.548491477966309,-6.387017250061035,-6.234678745269775,-6.332080364227295,-6.429137229919434,-6.5656890869140625,-6.369926452636719,-6.352395057678223,-6.289016246795654,-6.278201103210449,-6.468893527984619,-6.623152732849121,-6.4926581382751465
whitebeaked_dolphin,-7.818403,-7.5563726,-7.4472914,-7.3365068435668945,-7.265696048736572,-7.144484043121338,-7.057068824768066,-6.953847408294678,-6.911705017089844,-6.882560729980469,-6.855992317199707,-6.826272010803223,-6.809217929840088,-6.771542549133301,-6.759934425354004,-6.783875465393066,-6.751265048980713,-6.703301906585693,-6.6618242263793945,-6.6578874588012695,-6.6470232009887695,-6.661800384521484,-6.640573024749756,-6.63497257232666,-6.677948951721191,-6.7111496925354,-6.737840175628662,-6.715860843658447,-6.708094120025635,-6.728785514831543,-6.698950290679932,-6.674948215484619,-6.723807334899902,-6.6975555419921875,-6.723697662353516,-6.700491905212402,-6.687948703765869,-6.685376167297363,-6.6722259521484375,-6.7380523681640625
whitebeaked_dolphin,-7.6437006,-7.532197,-7.2562075,-7.126954555511475,-6.954489707946777,-6.71169900894165,-6.625546455383301,-6.756678581237793,-6.786665916442871,-6.681017875671387,-6.633481502532959,-6.59597110748291,-6.49728536605835,-6.412021636962891,-6.507414817810059,-6.384606838226318,-6.332638740539551,-6.291182994842529,-6.389421463012695,-6.440084934234619,-6.412222385406494,-6.501125335693359,-6.372073173522949,-6.556598663330078,-6.733063697814941,-6.642291069030762,-6.562208652496338,-6.452445983886719,-6.580468654632568,-6.768113613128662,-6.79031229019165,-6.708745002746582,-6.7077531814575195,-6.7960333824157715,-6.915467262268066,-6.773831367492676,-6.774926662445068,-6.802824974060059,-6.630842685699463,-6.548096656799316
whitebeaked_dolphin,-2.621491,-2.7032704,-2.1320646,-1.268728256225586,-1.6693744659423828,-1.767175316810608,-1.7964630126953125,-1.9045751094818115,-1.979474663734436,-2.2505643367767334,-2.4622931480407715,-2.381047487258911,-2.599543571472168,-2.195889949798584,-1.176605224609375,-0.5337597131729126,-0.8736971020698547,-1.4115997552871704,-0.7329046726226807,-1.1450086832046509,-2.0478882789611816,-0.8873713612556458,-0.6008156538009644,-1.482838749885559,-1.5738588571548462,-0.9285768270492554,-1.1374493837356567,-2.0557210445404053,-2.371544361114502,-2.2502968311309814,-1.5958337783813477,-0.27337557077407837,-0.24423401057720184,-1.6250247955322266,-1.9007247686386108,-2.3974051475524902,-2.8510992527008057,-2.9835872650146484,-2.6975204944610596,-2.4110827445983887
whitebeaked_dolphin,-4.185336,-3.834708,-3.4430618,-2.7544491291046143,-2.3102059364318848,-2.400904893875122,-2.7649872303009033,-3.2277674674987793,-3.219902753829956,-2.6761350631713867,-2.2631497383117676,-2.390585422515869,-2.8094286918640137,-2.7194623947143555,-2.535977840423584,-2.42183518409729,-2.753256320953369,-2.9081757068634033,-2.7141788005828857,-2.747061252593994,-2.868770122528076,-2.9786782264709473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whitebeaked_dolphin,-6.045103,-5.46198,-5.3180456,-5.266457557678223,-5.142725467681885,-5.061187267303467,-4.939169406890869,-4.870113849639893,-4.7090983390808105,-4.544020652770996,-4.427984237670898,-4.504267692565918,-4.3145647048950195,-4.207255840301514,-4.011488914489746,-4.020379543304443,-3.861891269683838,-3.6807639598846436,-3.606297016143799,-3.6700470447540283,-3.5217697620391846,-3.248680591583252,-3.2214932441711426,-3.0550429821014404,-2.89841365814209,-2.5478575229644775,-1.8360297679901123,-1.1777498722076416,-1.2366912364959717,-0.5948048830032349,-0.259543240070343,-0.9787093997001648,-1.109696388244629,-0.8105667233467102,-1.1986833810806274,-1.393510103225708,-1.2692981958389282,-1.1413991451263428,-0.4704834818840027,0.21803900599479675
whitebeaked_dolphin,-7.8056192,-7.691901,-7.418887,-7.290218353271484,-7.167168617248535,-7.040740966796875,-6.982632637023926,-7.032655239105225,-7.073178291320801,-7.045922756195068,-6.928709983825684,-6.801043510437012,-6.645851135253906,-6.689095497131348,-6.706147193908691,-6.678460121154785,-6.747942924499512,-6.910581111907959,-6.689401149749756,-6.555009365081787,-6.728762149810791,-6.7423810958862305,-6.648323059082031,-6.717970848083496,-6.585229396820068,-6.590124607086182,-6.680718421936035,-6.672657012939453,-6.681672096252441,-6.550732612609863,-6.466400146484375,-6.5489935874938965,-6.7708234786987305,-6.792897701263428,-6.670575141906738,-6.780506134033203,-6.751243591308594,-6.711692810058594,-6.713446140289307,-6.6574578285217285
whitebeaked_dolphin,-7.574384,-7.506527,-7.3010764,-7.012986660003662,-6.932465553283691,-6.972931861877441,-6.740801811218262,-6.769778251647949,-6.771426200866699,-6.669572353363037,-6.725852966308594,-6.639058589935303,-6.539980888366699,-6.421633243560791,-6.510756492614746,-6.55355167388916,-6.499569892883301,-6.548495292663574,-6.523669242858887,-6.553868293762207,-6.598219394683838,-6.469400882720947,-6.5752105712890625,-6.508860111236572,-6.429488182067871,-6.464419364929199,-6.488290309906006,-6.376601219177246,-6.4944868087768555,-6.578118801116943,-6.545191287994385,-6.481205940246582,-6.411430358886719,-6.365346431732178,-6.3006815910339355,-6.364077091217041,-6.451676368713379,-6.547865390777588,-6.580161094665527,-6.605428218841553
whitebeaked_dolphin,-7.804921,-7.5709677,-7.55078,-7.462083339691162,-7.3918657302856445,-7.336381435394287,-7.27353048324585,-7.224794864654541,-7.148031711578369,-7.0873236656188965,-7.003045558929443,-6.998053550720215,-6.9837751388549805,-6.9593505859375,-6.924893856048584,-6.902202606201172,-6.884058952331543,-6.899514198303223,-6.882137298583984,-6.863687038421631,-6.8593854904174805,-6.873769283294678,-6.862480163574219,-6.887896537780762,-6.847012519836426,-6.856295108795166,-6.862162113189697,-6.816099643707275,-6.752533912658691,-6.817706108093262,-6.863232612609863,-6.85950231552124,-6.8402886390686035,-6.8207244873046875,-6.78789758682251,-6.84332799911499,-6.821166038513184,-6.814084053039551,-6.793260097503662,-6.724285125732422
whitebeaked_dolphin,-7.147902,-7.0309615,-6.5001173,-6.422163486480713,-6.4090256690979,-6.4849371910095215,-6.548698425292969,-6.529444217681885,-6.438937187194824,-6.298735618591309,-6.373517036437988,-6.34030294418335,-6.285998821258545,-6.400731563568115,-6.464608669281006,-6.3962812423706055,-6.270346164703369,-6.297824859619141,-6.44726037979126,-6.470513820648193,-6.682133674621582,-6.639638423919678,-6.643866539001465,-6.706480503082275,-6.7501702308654785,-6.718940734863281,-6.873218536376953,-6.719536781311035,-6.567697048187256,-6.736966133117676,-6.975205421447754,-6.8725786209106445,-6.913546562194824,-6.850750923156738,-6.711012363433838,-6.692652702331543,-6.793547630310059,-6.847577095031738,-6.672473907470703,-6.457430362701416
whitebeaked_dolphin,-4.925177,-4.281533,-3.898714,-3.910659074783325,-3.5590686798095703,-3.586174488067627,-3.7112739086151123,-4.012284755706787,-3.804966688156128,-3.601388454437256,-3.5459327697753906,-3.2462158203125,-1.9080588817596436,-1.425398588180542,-1.8640649318695068,-1.8232780694961548,-1.33482825756073,-1.6417038440704346,-2.6613998413085938,-3.1915669441223145,-2.970428943634033,-3.2318522930145264,-3.4772868156433105,-3.3113937377929688,-3.2380268573760986,-3.2786426544189453,-3.273820161819458,-3.0615622997283936,-2.70298433303833,-2.3541760444641113,-2.507591724395752,-2.8332712650299072,-2.507779121398926,-2.156905174255371,-2.313586473464966,-1.9765970706939697,-2.079652786254883,-2.165093183517456,-1.855348825454712,-1.6948559284210205
whitebeaked_dolphin,-7.453962,-7.2271624,-6.594958,-6.679001808166504,-6.797974586486816,-6.6675286293029785,-6.668859958648682,-6.760037422180176,-6.636826515197754,-6.564623832702637,-6.662168025970459,-6.686095237731934,-6.434684753417969,-6.359084129333496,-6.439581394195557,-6.538918495178223,-6.648933410644531,-6.531877040863037,-6.460643768310547,-6.444454193115234,-6.451361179351807,-6.5152106285095215,-6.441155910491943,-6.600775718688965,-6.674098014831543,-6.646851539611816,-6.470047950744629,-6.591355323791504,-6.671353816986084,-6.637376308441162,-6.594364166259766,-6.630058288574219,-6.675662994384766,-6.701724052429199,-6.704716682434082,-6.7502851486206055,-6.875146389007568,-6.9723663330078125,-6.813173770904541,-6.719300270080566
whitebeaked_dolphin,-7.604163,-7.423149,-7.404265,-7.301634311676025,-7.155021667480469,-7.097387790679932,-7.073203086853027,-6.993396759033203,-6.9151482582092285,-6.846996307373047,-6.863903045654297,-6.832930564880371,-6.807239532470703,-6.782430171966553,-6.804957389831543,-6.7501654624938965,-6.697247505187988,-6.707058906555176,-6.70844030380249,-6.707739353179932,-6.7188215255737305,-6.729457855224609,-6.72189998626709,-6.767073154449463,-6.7677717208862305,-6.7579665184021,-6.743466854095459,-6.7266645431518555,-6.6846442222595215,-6.6853179931640625,-6.703216552734375,-6.703634738922119,-6.697368621826172,-6.696764945983887,-6.756848335266113,-6.757165431976318,-6.782326698303223,-6.798802852630615,-6.762175559997559,-6.750515937805176
whitebeaked_dolphin,-8.746107,-8.613527,-8.600964,-8.553703308105469,-8.481855392456055,-8.384054183959961,-8.282427787780762,-8.343985557556152,-8.315448760986328,-8.294206619262695,-8.230917930603027,-8.234326362609863,-8.292821884155273,-8.20329475402832,-8.166217803955078,-8.20348834991455,-8.187429428100586,-8.169742584228516,-8.168081283569336,-8.099848747253418,-8.083703994750977,-8.040731430053711,-7.931619167327881,-7.894161224365234,-7.9274139404296875,-7.948217868804932,-7.923765659332275,-7.856886863708496,-7.833677768707275,-7.7967681884765625,-7.706439018249512,-7.634123802185059,-7.610137939453125,-7.5942792892456055,-7.646903038024902,-7.705536842346191,-7.667605400085449,-7.502280235290527,-7.413571357727051,-7.3877458572387695
whitebeaked_dolphin,-5.26954,-4.933728,-4.938113,-4.948079586029053,-4.683720588684082,-4.408878326416016,-4.20966100692749,-3.9878334999084473,-3.911123752593994,-3.6096267700195312,-3.5421600341796875,-3.3639817237854004,-3.1216373443603516,-3.0486021041870117,-2.6540470123291016,-1.8775097131729126,-2.072929620742798,-2.8604061603546143,-2.516697645187378,-1.9599708318710327,-2.388309955596924,-2.560148239135742,-1.3437893390655518,-1.3001396656036377,-2.2077114582061768,-2.5631985664367676,-2.5209057331085205,-2.4911112785339355,-2.9618451595306396,-3.1225266456604004,-2.808899402618408,-2.6794865131378174,-2.5691044330596924,-2.5935370922088623,-2.5584094524383545,-2.2786335945129395,-2.780151844024658,-2.8787026405334473,-2.5565779209136963,-2.687319278717041
whitebeaked_dolphin,-7.372978,-7.1273766,-7.071173,-7.000600337982178,-6.90347146987915,-6.845481872558594,-6.8225812911987305,-6.761232852935791,-6.744139194488525,-6.6970086097717285,-6.665454864501953,-6.641018867492676,-6.588648319244385,-6.528140068054199,-6.494622707366943,-6.474416255950928,-6.483016014099121,-6.485959053039551,-6.4102888107299805,-6.38811731338501,-6.445581912994385,-6.472014427185059,-6.486756324768066,-6.478993892669678,-6.457139492034912,-6.441573143005371,-6.4535417556762695,-6.44602108001709,-6.499016761779785,-6.504302024841309,-6.466684818267822,-6.494048118591309,-6.518876552581787,-6.506396293640137,-6.539813041687012,-6.5934553146362305,-6.563355445861816,-6.577332496643066,-6.610075950622559,-6.606576442718506
whitebeaked_dolphin,-7.525284,-7.458908,-7.433557,-7.351795196533203,-7.235498905181885,-7.135415077209473,-7.02810001373291,-7.010850429534912,-6.966944694519043,-6.891539573669434,-6.871216773986816,-6.858820915222168,-6.80570125579834,-6.814542293548584,-6.729719638824463,-6.722811222076416,-6.734940528869629,-6.673170566558838,-6.650849342346191,-6.616147518157959,-6.650318145751953,-6.646662712097168,-6.623816013336182,-6.650203704833984,-6.660752296447754,-6.714800834655762,-6.7580671310424805,-6.799871921539307,-6.783067226409912,-6.794486045837402,-6.800840854644775,-6.767469882965088,-6.730111122131348,-6.743680000305176,-6.726904392242432,-6.7323198318481445,-6.770516395568848,-6.780254364013672,-6.7971601486206055,-6.783026218414307
whitebeaked_dolphin,-7.535491,-7.3515143,-7.335305,-7.216702461242676,-7.093318939208984,-7.075373649597168,-7.009665012359619,-6.9257001876831055,-6.895216464996338,-6.803394317626953,-6.755710601806641,-6.711246490478516,-6.6529436111450195,-6.647061347961426,-6.661992073059082,-6.652504920959473,-6.6247711181640625,-6.612937927246094,-6.572073936462402,-6.590351104736328,-6.622267723083496,-6.604361534118652,-6.652121067047119,-6.664923191070557,-6.645337104797363,-6.653270721435547,-6.660860538482666,-6.680549621582031,-6.659538269042969,-6.636295318603516,-6.603853702545166,-6.604479789733887,-6.647287845611572,-6.645386695861816,-6.633982181549072,-6.6615309715271,-6.657315731048584,-6.647073268890381,-6.634579658508301,-6.574594020843506
whitebeaked_dolphin,-4.423566,-3.3197587,-2.7700138,-3.1966614723205566,-2.8082680702209473,-2.5290539264678955,-3.105996608734131,-3.1680171489715576,-3.1129112243652344,-2.857027053833008,-3.1434292793273926,-3.022421360015869,-2.8088676929473877,-2.9108946323394775,-3.0683159828186035,-2.903790235519409,-2.276228666305542,-2.406440258026123,-2.271026611328125,-2.1070377826690674,-2.427051067352295,-2.4655117988586426,-2.0446534156799316,-2.1147913932800293,-2.035642623901367,-1.373608946800232,-1.1358940601348877,-1.8036468029022217,-2.303798198699951,-2.301180362701416,-2.5803658962249756,-2.6527304649353027,-2.847787380218506,-3.2821261882781982,-3.4557604789733887,-3.5728561878204346,-3.5377681255340576,-3.1074817180633545,-3.5329666137695312,-3.5561962127685547
whitebeaked_dolphin,-7.4605536,-7.3892164,-7.3849792,-7.315577507019043,-7.150122165679932,-7.056743621826172,-7.005770206451416,-6.912622928619385,-6.84280252456665,-6.7582268714904785,-6.730716705322266,-6.72399377822876,-6.759893894195557,-6.732860565185547,-6.695016384124756,-6.712740898132324,-6.7009124755859375,-6.638835906982422,-6.645086765289307,-6.672652244567871,-6.649399757385254,-6.643975734710693,-6.6752729415893555,-6.682369232177734,-6.699307918548584,-6.76505184173584,-6.774425506591797,-6.781679630279541,-6.796148777008057,-6.777806282043457,-6.746146202087402,-6.76959753036499,-6.809934139251709,-6.785872459411621,-6.7479119300842285,-6.727816104888916,-6.761146545410156,-6.7799577713012695,-6.79263973236084,-6.7953972816467285
whitebeaked_dolphin,-7.6874437,-7.4319587,-7.3403254,-7.222620487213135,-7.145562171936035,-7.038050651550293,-6.929119110107422,-6.863979339599609,-6.797528266906738,-6.726052761077881,-6.674521446228027,-6.6134934425354,-6.541712760925293,-6.500190734863281,-6.462985038757324,-6.481720924377441,-6.472450256347656,-6.45995569229126,-6.409653663635254,-6.417932033538818,-6.4675188064575195,-6.4509758949279785,-6.436666965484619,-6.483977317810059,-6.508459568023682,-6.508688449859619,-6.513774871826172,-6.492744445800781,-6.4791717529296875,-6.5404863357543945,-6.531393527984619,-6.53583288192749,-6.588330268859863,-6.62161111831665,-6.629498481750488,-6.631117820739746,-6.638192653656006,-6.635828495025635,-6.621260643005371,-6.633266448974609
whitebeaked_dolphin,-7.6499047,-7.5362587,-7.2452993,-7.059751033782959,-6.93993616104126,-6.8025946617126465,-6.988883018493652,-6.888101100921631,-6.84188985824585,-6.799700736999512,-6.767171382904053,-6.736083030700684,-6.5448102951049805,-6.538424491882324,-6.680520534515381,-6.76555871963501,-6.593874931335449,-6.485207557678223,-6.615135192871094,-6.723443508148193,-6.700906276702881,-6.753571510314941,-6.786169528961182,-6.698559761047363,-6.626312255859375,-6.679849147796631,-6.540452480316162,-6.676937103271484,-6.838286399841309,-6.73822546005249,-6.683081150054932,-6.820143699645996,-6.84911584854126,-6.944567680358887,-6.840850830078125,-6.695644378662109,-6.651155948638916,-6.754666805267334,-6.695564270019531,-6.782404899597168
whitebeaked_dolphin,-7.6903114,-7.3995256,-7.3287773,-7.230310916900635,-7.19457483291626,-7.097565650939941,-7.067121982574463,-7.0468549728393555,-6.983722686767578,-6.931973934173584,-6.836839199066162,-6.759556770324707,-6.73384952545166,-6.744810581207275,-6.6975531578063965,-6.696470737457275,-6.704098701477051,-6.638669490814209,-6.629467964172363,-6.6241135597229,-6.600802421569824,-6.668646812438965,-6.689853668212891,-6.715390205383301,-6.746481418609619,-6.719274044036865,-6.677854061126709,-6.712283134460449,-6.726495265960693,-6.689908504486084,-6.717530250549316,-6.749316215515137,-6.737691402435303,-6.783683776855469,-6.772714138031006,-6.807567596435547,-6.844738960266113,-6.851003170013428,-6.829158782958984,-6.748042106628418
whitebeaked_dolphin,-2.6087346,-2.8544269,-2.9539495,-2.5171151161193848,-2.2017064094543457,-2.3985323905944824,-1.1431920528411865,-0.6298456788063049,-1.1858339309692383,-2.1775963306427,-2.6041476726531982,-2.6145646572113037,-2.194655179977417,-2.078343391418457,-1.4822603464126587,-0.8938100934028625,-1.5766017436981201,-2.5758655071258545,-2.760708808898926,-2.7274041175842285,-2.6106784343719482,-2.8878867626190186,-3.0088117122650146,-1.762272596359253,-1.3551924228668213,-1.9421840906143188,-2.6532375812530518,-2.8872053623199463,-2.843029499053955,-3.010526418685913,-2.8540616035461426,-1.8839613199234009,-1.347907304763794,-1.9904117584228516,-2.935743808746338,-2.8295629024505615,-2.9588656425476074,-2.730970859527588,-2.4025633335113525,-2.9337611198425293
whitebeaked_dolphin,-3.9227757,-3.4702892,-3.2818666,-3.2911086082458496,-3.092379331588745,-2.846388816833496,-2.2076637744903564,-1.945157766342163,-2.4490089416503906,-2.74645733833313,-2.7825026512145996,-2.856519937515259,-2.9271576404571533,-2.9347903728485107,-3.066148281097412,-2.647840976715088,-2.3784072399139404,-2.751274585723877,-3.2951858043670654,-3.4572067260742188,-3.2924084663391113,-3.4796433448791504,-3.531456708908081,-3.152761220932007,-2.9360415935516357,-3.1862473487854004,-3.163949728012085,-3.2196693420410156,-3.8010544776916504,-3.5290942192077637,-3.29303240776062,-3.5046439170837402,-3.8147494792938232,-3.7040724754333496,-3.855752468109131,-3.7987060546875,-3.647564649581909,-3.618450880050659,-3.506361722946167,-3.433443546295166
whitebeaked_dolphin,-2.6278691,-2.437632,-2.5461426,-3.0032222270965576,-3.4953982830047607,-3.6801979541778564,-3.432244062423706,-3.0194764137268066,-3.0619821548461914,-3.1691226959228516,-3.4851818084716797,-3.141230821609497,-2.694591760635376,-2.543914794921875,-2.94227933883667,-3.139940023422241,-3.0910372734069824,-3.430182695388794,-3.3820228576660156,-2.9387145042419434,-2.7340548038482666,-2.7620396614074707,-2.7382097244262695,-2.743535280227661,-2.9548304080963135,-2.936379909515381,-3.06512713432312,-3.3870391845703125,-3.0778212547302246,-2.8564717769622803,-2.546621799468994,-2.612802028656006,-2.9666662216186523,-2.7237470149993896,-2.7296059131622314,-2.6723456382751465,-2.7279837131500244,-2.9907236099243164,-3.1119065284729004,-2.579335927963257
whitebeaked_dolphin,-5.9155006,-5.7563124,-5.8664145,-5.44083309173584,-4.983582973480225,-4.94657039642334,-5.063204765319824,-4.8327155113220215,-5.0350751876831055,-5.523079872131348,-5.578920364379883,-5.147428035736084,-4.96611213684082,-5.138500690460205,-5.125061988830566,-5.376330375671387,-5.807053565979004,-5.394413948059082,-5.0842814445495605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
narwhal,-3.9502285,-3.4954178,-2.923739,-2.3206124305725098,-2.467557430267334,-2.5291805267333984,-2.2072479724884033,-2.4074811935424805,-2.9660744667053223,-2.5227365493774414,-2.244507074356079,-2.828749656677246,-2.3123128414154053,-2.129669189453125,-1.8582121133804321,-1.7626184225082397,-2.135111093521118,-2.0148167610168457,-1.7792342901229858,-2.123107671737671,-2.4020018577575684,-2.174435615539551,-1.7392908334732056,-1.5099796056747437,-1.273905873298645,-1.4965900182724,-1.909263253211975,-2.1476504802703857,-1.9368164539337158,-1.8402591943740845,-2.021860361099243,-2.0498368740081787,-2.014309883117676,-1.573127031326294,-1.2781741619110107,-1.2303237915039062,-1.1292502880096436,-1.3180166482925415,-1.3839082717895508,-1.5039352178573608
narwhal,-4.3282423,-3.5408683,-3.4314542,-3.6975903511047363,-3.8443057537078857,-3.781909465789795,-3.519181728363037,-3.321324110031128,-3.282141923904419,-3.3436996936798096,-3.0120949745178223,-2.950864315032959,-3.1489882469177246,-3.161473274230957,-2.8506033420562744,-3.16359281539917,-3.6899712085723877,-3.6551811695098877,-3.302090883255005,-3.104513645172119,-2.891533851623535,-3.1130242347717285,-3.6903598308563232,-3.403433322906494,-3.41985821723938,-3.8335227966308594,-3.65460205078125,-3.044355869293213,-2.5278725624084473,-2.838871717453003,-3.0226097106933594,-2.753286838531494,-2.6716322898864746,-2.7174792289733887,-2.5083775520324707,-2.579685688018799,-2.4262173175811768,-2.738248348236084,-2.9570202827453613,-3.089243173599243
narwhal,-5.8197827,-4.8918743,-4.372091,-4.739477157592773,-4.897025108337402,-4.393824577331543,-4.325934410095215,-4.4614691734313965,-4.561436653137207,-4.53063440322876,-4.456076622009277,-4.57370662689209,-4.473288536071777,-4.042487621307373,-3.7716739177703857,-3.7692508697509766,-4.174119472503662,-4.4511260986328125,-4.025202751159668,-3.7180087566375732,-3.869982957839966,-4.272343635559082,-4.127641201019287,-3.7902228832244873,-3.9311656951904297,-4.171541690826416,-4.081079959869385,-3.4349613189697266,-3.505847930908203,-3.773977756500244,-3.8763537406921387,-3.5180296897888184,-3.3596489429473877,-3.690356731414795,-3.7586448192596436,-3.4070467948913574,-3.51336407661438,-3.5860507488250732,-4.001544952392578,-3.8956100940704346
narwhal,-3.035865,-2.3824983,-2.0723715,-1.675066351890564,-1.8665437698364258,-1.9085954427719116,-1.6498466730117798,-1.5967271327972412,-1.4045225381851196,-1.286292552947998,-0.9796925783157349,-0.9049609303474426,-0.7610329389572144,-0.6523639559745789,-1.3102279901504517,-1.9135935306549072,-1.3882240056991577,-1.207499384880066,-1.5690268278121948,-1.8124580383300781,-1.9412635564804077,-1.8807103633880615,-1.7106618881225586,-1.7323760986328125,-1.849863052368164,-1.7512843608856201,-2.2231411933898926,-2.2572336196899414,-2.4133880138397217,-2.210721254348755,-1.5546833276748657,-0.9217569231987,-1.0343351364135742,-1.0580971240997314,-0.9188860654830933,-1.359358549118042,-2.50030779838562,-2.275578022003174,-2.4835426807403564,-2.448202610015869
narwhal,-5.1355276,-4.3801394,-3.785743,-3.453598737716675,-3.645902156829834,-3.4596145153045654,-2.8210513591766357,-2.659759283065796,-3.243654251098633,-3.5253970623016357,-3.387962818145752,-2.940561532974243,-2.4905738830566406,-2.143272876739502,-1.7950462102890015,-1.8234485387802124,-2.033329486846924,-2.0939109325408936,-2.433932065963745,-3.153308391571045,-3.262540340423584,-3.4681639671325684,-3.2684032917022705,-2.9626452922821045,-2.7216312885284424,-2.8753139972686768,-3.193099021911621,-3.260765552520752,-2.8735885620117188,-2.9374797344207764,-3.065295457839966,-2.871112108230591,-3.3717150688171387,-2.957961082458496,-3.24054217338562,-3.175200939178467,-3.133592367172241,-2.9484119415283203,-3.2465710639953613,-3.2602641582489014
narwhal,-6.0680475,-4.822263,-4.6599193,-4.664576530456543,-4.534989356994629,-4.276500225067139,-4.114835739135742,-3.7972970008850098,-3.8935065269470215,-3.9791793823242188,-3.4556612968444824,-3.3724093437194824,-3.261093854904175,-3.053849935531616,-2.7983646392822266,-2.706397533416748,-2.7937254905700684,-2.7711217403411865,-2.75468111038208,-2.4983487129211426,-2.511962413787842,-2.624112606048584,-3.0457024574279785,-2.77742600440979,-2.83280873298645,-3.100491523742676,-3.2355740070343018,-3.1178975105285645,-2.9701180458068848,-2.819481611251831,-2.9597976207733154,-3.0044198036193848,-2.868358612060547,-2.550407886505127,-2.3526394367218018,-2.739513397216797,-2.997169017791748,-2.5713772773742676,-2.450258255004883,-2.910940647125244
narwhal,-5.1585784,-4.6063757,-4.242012,-4.098145008087158,-3.7353501319885254,-3.213365077972412,-3.4194416999816895,-3.903841495513916,-4.204509258270264,-4.115544319152832,-3.840824604034424,-3.878058910369873,-4.030215263366699,-4.065268039703369,-4.191836357116699,-3.9048449993133545,-3.896510362625122,-4.170504570007324,-4.042620658874512,-3.8778843879699707,-4.403225421905518,-4.8269758224487305,-4.583929061889648,-4.578389644622803,-4.756198883056641,-4.810398578643799,-4.484236240386963,-4.510438919067383,-4.525871276855469,-4.541840553283691,-4.576565265655518,-4.461703777313232,-4.098898887634277,-4.1646246910095215,-4.004092216491699,-3.8625919818878174,-3.8346710205078125,-3.9209823608398438,-3.791393280029297,-3.999326229095459
narwhal,-3.9546878,-2.9579644,-2.2830005,-1.767043113708496,-1.956117033958435,-1.9916410446166992,-1.505839467048645,-1.430444359779358,-2.4025754928588867,-2.7141306400299072,-2.352191209793091,-2.297980546951294,-1.7585947513580322,-1.483903169631958,-1.4780426025390625,-1.9049180746078491,-2.5058140754699707,-2.3517863750457764,-2.015963077545166,-1.8680574893951416,-1.7319366931915283,-1.7237275838851929,-2.0975401401519775,-1.6183302402496338,-1.467732548713684,-1.4526511430740356,-1.1792404651641846,-1.1146142482757568,-1.2796051502227783,-1.7254661321640015,-1.823855996131897,-1.4913346767425537,-1.5372869968414307,-2.0338358879089355,-2.2457668781280518,-2.289875030517578,-2.0563623905181885,-1.713828444480896,-2.1254210472106934,-1.9755260944366455
narwhal,-4.6614013,-3.954081,-3.3436978,-3.190988302230835,-2.9835681915283203,-2.8881287574768066,-2.7782585620880127,-2.502126455307007,-2.2397561073303223,-2.032169818878174,-1.9897983074188232,-2.2370612621307373,-2.247687816619873,-1.7219445705413818,-1.580040693283081,-2.0710055828094482,-1.966557264328003,-1.8072971105575562,-1.7772541046142578,-1.4315431118011475,-1.3261374235153198,-1.5447945594787598,-1.7609351873397827,-1.3942164182662964,-1.6178913116455078,-2.134718418121338,-2.6814892292022705,-2.881361722946167,-2.8582990169525146,-2.358872890472412,-1.7966581583023071,-2.2292284965515137,-1.8651950359344482,-1.7941253185272217,-1.699097990989685,-1.5070899724960327,-1.4328595399856567,-1.295291781425476,-1.3186286687850952,-1.5196592807769775
